Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_55467.fasta,0.0037121103920847217,2.567615206757753e-06,0.3965371517536581,CM
,235560,Contig_543838.fasta,0.0,0.0,0.0,CM
,235560,Contig_988352.fasta,0.021368198150931408,8.634867002209441e-05,0.46861676421564,CM
,235560,Contig_56962.fasta,0.017371447400998913,5.9744272895387056e-05,0.4623654536258069,CM
,235560,Contig_549823.fasta,0.010999463366220243,2.3002230095189526e-05,0.44648267086766846,CM
,235560,Contig_546289.fasta,0.022123310005675526,9.739008551287699e-05,0.47026516489378545,CM
,235560,Contig_5823.fasta,0.01394434070313995,3.5839405327566704e-05,0.45384465477140307,CM
,235560,Contig_304689.fasta,0.020369776904693902,7.830722882860276e-05,0.4662818525852681,CM
,235560,Contig_1062142.fasta,0.012956311081953225,3.5792535482911524e-05,0.4534048828191052,CM
,235560,Contig_62387.fasta,0.020311882438818804,7.799000107120468e-05,0.46535438992473055,CM
,235560,Contig_133647.fasta,0.021053519727657146,8.153817345969643e-05,0.46791383906931655,CM
,235560,Contig_550173.fasta,0.023318519595414693,0.000111894155347848,0.4735970031065957,CM
,235560,Contig_542713.fasta,0.008216228686001262,1.103523824403545e-05,0.4314558221017211,CM
,235560,Contig_131574.fasta,0.007335687573300091,8.480620614592296e-06,0.42888527870698123,CM
,235560,Contig_542387.fasta,0.0045313619029960514,3.625707939610212e-06,0.39975552248553314,CM
,235560,Contig_306603.fasta,0.022885476152794872,9.867293474510797e-05,0.46955728958285653,CM
,235560,Contig_137862.fasta,0.026712138045173806,0.00014397287831081538,0.47673340710067913,CM
,235560,Contig_553205.fasta,0.005997808355579808,6.774738341760314e-06,0.4211645716195468,CM
,235560,Contig_53446.fasta,0.019770404259927897,7.347062578265622e-05,0.46535438992473055,CM
,235560,Contig_61498.fasta,0.0196128639222229,7.540491836510045e-05,0.46721301954000655,CM
,235560,Contig_54950.fasta,0.016069362470820046,5.141889692891959e-05,0.4594146677165602,CM
,235560,Contig_55915.fasta,0.0026305066802382493,7.692022389574311e-07,0.37418139869597483,CM
,235560,Contig_55113.fasta,0.017755575373549763,5.848005139146028e-05,0.46145349020642656,CM
,235560,Contig_24574211.fasta,0.022806863124882653,0.0001014599991568345,0.4726402414841581,CM
,235560,Contig_55950.fasta,0.019548516548406846,7.567844177844025e-05,0.4674463926766399,CM
,235560,Contig_792106.fasta,0.014105212685820118,3.9878653730973746e-05,0.45450591458894274,CM
,235560,Contig_24569564.fasta,0.014618145120712826,3.7454507417966786e-05,0.45450591458894274,CM
,235560,Contig_499137.fasta,0.0035479315994760502,1.7741817239258313e-06,0.38400807473887283,CM
,235560,Contig_1065878.fasta,0.0073646615876125825,9.308634604653759e-06,0.429475758668487,CM
,235560,Contig_500105.fasta,0.010780171115970164,2.2290879193634405e-05,0.4460570439173656,CM
,235560,Contig_990105.fasta,0.007803560447506654,9.22563363910125e-06,0.42441164541434606,CM
,235560,Contig_213746.fasta,0.0,0.0,0.0,CM
,235560,Contig_308147.fasta,0.0024374269100669345,6.391911436259343e-07,0.3618823194658287,CM
,235560,Contig_1064246.fasta,0.0,0.0,0.0,CM
,235560,Contig_500378.fasta,0.011944148345583279,2.680335392158723e-05,0.4499171529512659,CM
,235560,Contig_372001.fasta,0.021132650320602818,8.651257165882858e-05,0.46932180448276484,CM
,235560,Contig_368549.fasta,0.00971668698087923,1.701043027805497e-05,0.44122002741095384,CM
,235560,Contig_542593.fasta,0.019451734242594422,7.195616990340607e-05,0.464200237171941,CM
,235560,Contig_499422.fasta,0.01857562653938278,6.812146512731489e-05,0.46535438992473055,CM
,235560,Contig_134994.fasta,0.002349066631849813,3.619104002640601e-07,0.35637002213961655,CM
,235560,Contig_62593.fasta,0.02536840835114039,0.000126568420795558,0.4735970031065957,CM
