Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,concatenated_49617_vRhyme_bin_163.fasta,0.011510566015869647,8.56850632523865e-06,0.3622547015651525,CM
,394190,49623--k141_64917_1.fasta,0.017774336342348387,0.00011903898688836597,0.4807385879963115,CM
,394190,49617--k141_215871||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49617--k141_11389||full.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,concatenated_49618_vRhyme_bin_42.fasta,0.009498417659192371,1.1741449874233325e-05,0.3679760417835916,CM
,394190,concatenated_49640_vRhyme_bin_539.fasta,0.011948607037607232,3.400456465627827e-05,0.4632639736908922,CM
,394190,49616--k141_401973.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49640--k141_41102||full.fasta,0.0006451421612471361,0.0,0.28740537085097273,CM
,394190,concatenated_49623_vRhyme_bin_129.fasta,0.001298498613965169,0.0,0.3181588340145216,CM
,394190,49623--k141_267274||full.fasta,0.013332130655714201,2.776457794842267e-05,0.4462125878110449,CM
,394190,49620--k141_92508||full.fasta,0.008662442066816916,6.813509504563881e-05,0.4765899849197152,CM
,394190,49640--k141_20943||full.fasta,0.0006451421612471361,0.0,0.28740537085097273,CM
,394190,49620--k141_185947||full.fasta,0.011992097815358925,3.654327360987342e-05,0.46398472666435137,CM
,394190,49640--k141_134753||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49623--k141_71582||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49617--k141_143520||full.fasta,0.004463520348777656,2.014627283748257e-06,0.35087497272017387,CM
,394190,49623--k141_268770||full.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49640--k141_154036||full.fasta,0.0,0.0,0.0,CM
,394190,49618--k141_313712||full.fasta,0.004442205686634182,1.3485396972370849e-05,0.40473119775193295,CM
,394190,49640--k141_194972||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49623--k141_34457||full.fasta,0.01587301168210151,4.7192419026121755e-05,0.4558290914230215,CM
,394190,concatenated_49617_vRhyme_bin_195.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49623--k141_140753_1.fasta,0.008467061482148193,5.557822146789371e-05,0.47742925328345764,CM
,394190,49640--k141_117228||full.fasta,0.01647583772838322,9.066868392038854e-05,0.4693888141394693,CM
,394190,49623--k141_264109_1.fasta,0.018874509468721396,0.00014600183690547747,0.4824495398584677,CM
,394190,49640--k141_193020||full.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49640--k141_163583||full.fasta,0.01319926787675914,5.019705532173705e-05,0.46557830468115186,CM
,394190,49640--k141_70058||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49619--k141_56850.fasta,0.014432303782087213,4.015281620816827e-05,0.4496436985503382,CM
,394190,49620--k141_119489||full.fasta,0.006523420706935887,7.164679267399966e-06,0.43533491433254773,CM
,394190,49640--k141_228361||full.fasta,0.0018215646398445549,0.0,0.37939848999874287,CM
,394190,49620--k141_118382||full.fasta,0.004442205686634182,1.3485396972370849e-05,0.40473119775193295,CM
,394190,concatenated_49623_vRhyme_bin_323.fasta,0.012754696390122564,2.469817658819015e-05,0.4491696408818613,CM
,394190,49640--k141_103434||full.fasta,0.00574070430059935,3.000920557726431e-05,0.45052675136114784,CM
,394190,49640--k141_38723||full.fasta,0.009075156916977361,3.375560184975044e-05,0.46412914646877573,CM
,394190,concatenated_49623_vRhyme_bin_241.fasta,0.006196062430823239,1.202504714729242e-05,0.4419147707838954,CM
,394190,49640--k141_46387||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49640--k141_41||full.fasta,0.009021714745677272,2.3162488158715104e-05,0.460830075042126,CM
,394190,49620--k141_7193_1.fasta,0.013868046014024213,2.6630650803321113e-05,0.44815716141484985,CM
,394190,49640--k141_23320||full.fasta,0.01267877420299617,5.743463277864517e-05,0.45402478962245846,CM
,394190,49620--k141_183470||full.fasta,0.0075622689404439055,4.6950137128113134e-05,0.47198889461662075,CM
,394190,49620--k141_35842||full.fasta,0.0018215646398445549,0.0,0.37939848999874287,CM
,394190,concatenated_49614_vRhyme_bin_23.fasta,0.007974983790604353,2.0292679531760083e-05,0.4611150878446259,CM
,394190,concatenated_49623_vRhyme_bin_175.fasta,0.008935268944802701,2.3143892324489847e-05,0.4609725373885336,CM
,394190,49617--k141_89675||full.fasta,0.0006451421612471361,0.0,0.28740537085097273,CM
,394190,49617--k141_54728||full.fasta,0.008935268944802701,2.3143892324489847e-05,0.4609725373885336,CM
,394190,49620--k141_43077||full.fasta,0.01822936730747426,7.331129686731186e-05,0.46703654069925893,CM
,394190,concatenated_49620_vRhyme_bin_194.fasta,0.0097307585567138,2.4792827029683377e-05,0.44835929198453256,CM
,394190,49617--k141_31703||full.fasta,0.009580411106049838,6.081951787935321e-05,0.4772000689071315,CM
,394190,49615--k141_89286.fasta,0.015212612162665477,4.551294046851858e-05,0.46376826539695487,CM
,394190,49617--k141_95567||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49640--k141_90604||full.fasta,0.004442205686634182,1.3485396972370849e-05,0.40473119775193295,CM
,394190,49640--k141_42946||full.fasta,0.006676485176639184,6.708249019405307e-06,0.4382778794378894,CM
,394190,49640--k141_44407||full.fasta,0.01372610760065558,2.8746657966228433e-05,0.45045870110038794,CM
,394190,concatenated_49620_vRhyme_bin_146.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49640--k141_128569||full.fasta,0.013843668118468384,8.827436640226777e-05,0.47911668899270915,CM
,394190,49623--k141_60887||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49618--k141_255964||full.fasta,0.008781073143119685,1.280828788180481e-05,0.4409999010181321,CM
,394190,concatenated_49640_vRhyme_bin_296.fasta,0.00922086902836305,1.5791023172701312e-05,0.42894812378786307,CM
,394190,49615--k141_360792.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49623--k141_87480||full.fasta,0.002466706801091691,8.31833246080146e-06,0.408053886657333,CM
,394190,49640--k141_12404||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49640--k141_226516||full.fasta,0.0037970635253870458,1.1094417286687374e-11,0.37271284517092024,CM
,394190,concatenated_49617_vRhyme_bin_66.fasta,0.006523978629349014,6.650705598097466e-06,0.35585726754192687,CM
,394190,49617--k141_108731||full.fasta,0.00801729990556978,2.8642771739974603e-05,0.460830075042126,CM
,394190,concatenated_49640_vRhyme_bin_512.fasta,0.004220236380182733,1.2160098365262462e-05,0.43814909727982343,CM
,394190,49614--k141_180826||full.fasta,0.0006451421612471361,0.0,0.28740537085097273,CM
,394190,concatenated_49640_vRhyme_bin_245.fasta,0.009024291502601672,2.2093250376211585e-05,0.46068770072373805,CM
,394190,49640--k141_223725||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49617--k141_194659||full.fasta,0.013003887292090415,3.997272125110477e-05,0.46420139009029776,CM
,394190,49640--k141_170336||full.fasta,0.00801729990556978,2.8642771739974603e-05,0.460830075042126,CM
,394190,49640--k141_80506.fasta,0.0031200632538097243,5.549752205103479e-06,0.4310561293105613,CM
,394190,49620--k141_119074||full.fasta,0.006195735265725224,1.5463924447871742e-05,0.4268606356022498,CM
,394190,49640--k141_3023||full.fasta,0.002466706801091691,8.31833246080146e-06,0.408053886657333,CM
,394190,49640--k141_216781||full.fasta,0.007924860295766556,1.925819189220532e-05,0.45997714670087425,CM
,394190,49640--k141_261||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49618--k141_16482||full.fasta,0.004442205686634182,1.3485396972370849e-05,0.40473119775193295,CM
,394190,49640--k141_189680||full.fasta,0.01060577347416536,6.862097995187222e-06,0.35937360132977264,CM
,394190,concatenated_49620_vRhyme_bin_254.fasta,0.011620917191588585,5.138613382716922e-05,0.4520290762614806,CM
,394190,concatenated_49620_vRhyme_bin_20.fasta,0.013377871025292282,3.7183462066654754e-05,0.43641791624132853,CM
,394190,49640--k141_171298||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49640--k141_152278||full.fasta,0.00671880129160461,1.3768719251602863e-05,0.43470036158226344,CM
,394190,49640--k141_211813||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,concatenated_49617_vRhyme_bin_25.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49617--k141_144307||full.fasta,0.0038397068054504867,2.7259520243699114e-06,0.4023830305113834,CM
,394190,concatenated_49640_vRhyme_bin_477.fasta,0.002398671740338179,2.0540979581031995e-06,0.3319710391979872,CM
,394190,49617--k141_159415||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,concatenated_49617_vRhyme_bin_300.fasta,0.014371249761902715,7.715479061313926e-05,0.46850394008877827,CM
,394190,49618--k141_16540_1.fasta,0.017324574765769978,6.683944313068059e-05,0.46630628264171964,CM
,394190,49614--k141_180789||full.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49617--k141_218557||full.fasta,0.004442205686634182,1.3485396972370849e-05,0.40473119775193295,CM
,394190,concatenated_49617_vRhyme_bin_282.fasta,0.007974983790604353,2.0292679531760083e-05,0.4611150878446259,CM
,394190,concatenated_49623_vRhyme_bin_38.fasta,0.01381255340153015,2.877679398370546e-05,0.4502546736068722,CM
,394190,concatenated_49640_vRhyme_bin_526.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49623--k141_27283||full.fasta,0.015077445943334348,9.93579703683797e-05,0.47492026923084935,CM
,394190,concatenated_49640_vRhyme_bin_173.fasta,0.0037970635253870458,1.1094417286687374e-11,0.37271284517092024,CM
,394190,49623--k141_20147||lt2gene.fasta,0.00470185606709133,2.289861105827398e-06,0.3909881128331849,CM
,394190,49623--k141_211061||full.fasta,0.010650108423642064,1.806663322485731e-05,0.4454128639586466,CM
,394190,concatenated_49640_vRhyme_bin_525.fasta,0.011042433668207605,2.944212264452724e-05,0.46197224547054727,CM
,394190,49618--k141_106922||full.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,concatenated_49614_vRhyme_bin_57.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49620--k141_83391||full.fasta,0.00824941784879261,9.62878449532251e-07,0.3044833151906803,CM
,394190,49640--k141_58008||full.fasta,0.0,0.0,0.0,CM
,394190,concatenated_49617_vRhyme_bin_101.fasta,0.008935268944802701,2.3143892324489847e-05,0.4609725373885336,CM
,394190,49614--k141_221217_1.fasta,0.017774336342348387,0.00011903898688836597,0.4807385879963115,CM
,394190,49620--k141_116252||full.fasta,0.0,0.0,0.0,CM
,394190,49623--k141_131573||lt2gene.fasta,0.004222814148970727,2.151544332371347e-06,0.34931324516955997,CM
,394190,49614--k141_171614||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49617--k141_162762||full.fasta,0.005095562139352214,7.27025620114423e-06,0.420540341343174,CM
,394190,concatenated_49616_vRhyme_bin_7.fasta,0.002466706801091691,8.31833246080146e-06,0.408053886657333,CM
,394190,49620--k141_13277||full.fasta,0.003926152606325057,2.7567734297606823e-06,0.40396367499290464,CM
,394190,49640--k141_35730||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,concatenated_49614_vRhyme_bin_45.fasta,0.0018215646398445549,0.0,0.37939848999874287,CM
,394190,49614--k141_232574||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,49622--k141_49898||full.fasta,0.002466706801091691,8.31833246080146e-06,0.408053886657333,CM
,394190,concatenated_49623_vRhyme_bin_6.fasta,0.006568108315258159,3.4639028122935744e-06,0.3530766389196848,CM
,394190,49623--k141_176151||full.fasta,0.005618628165231601,3.0728579793611337e-06,0.4211341990588319,CM
,394190,concatenated_49623_vRhyme_bin_246.fasta,0.009021714745677272,2.3162488158715104e-05,0.460830075042126,CM
,394190,49640--k141_299||full.fasta,0.003403086580445671,1.2245287301716723e-06,0.34073257133791696,CM
,394190,concatenated_49617_vRhyme_bin_131.fasta,0.006523978629349014,6.650705598097466e-06,0.35585726754192687,CM
,394190,49623--k141_60977||full.fasta,0.0075622689404439055,4.6950137128113134e-05,0.47198889461662075,CM
,394190,49620--k141_112334||full.fasta,0.0075622689404439055,4.6950137128113134e-05,0.47198889461662075,CM
,394190,49623--k141_73908||full.fasta,0.01190970797464606,3.636472212237058e-05,0.46412914646877573,CM
,394190,49640--k141_144635||full.fasta,0.006263770326478737,2.4876576318115688e-05,0.4398291911562744,CM
,394190,49640--k141_49420.fasta,0.012155708177116784,5.102028655590836e-05,0.4138868684525874,CM
,394190,49620--k141_40095||full.fasta,0.0037970635253870458,1.1094417286687374e-11,0.37271284517092024,CM
,394190,concatenated_49620_vRhyme_bin_338.fasta,0.0023563556253727524,7.64433200524399e-07,0.3424148149302621,CM
,394190,concatenated_49620_vRhyme_bin_206.fasta,0.011312240528277487,8.049699048407866e-06,0.32828023893831454,CM
,394190,49620--k141_2975||full.fasta,0.00110017312637301,4.27815614523717e-11,0.2653848125148047,CM
,394190,49618--k141_298641||full.fasta,0.0006451421612471361,0.0,0.28740537085097273,CM
,394190,concatenated_49640_vRhyme_bin_52.fasta,0.005095562139352214,7.27025620114423e-06,0.420540341343174,CM
,394190,49640--k141_34554||full.fasta,0.0,0.0,0.0,CM
,394190,49640--k141_97613||full.fasta,0.007974983790604353,2.0292679531760083e-05,0.4611150878446259,CM
,394190,49640--k141_35679||full.fasta,0.015830695567136083,3.566674884913095e-05,0.4516183585424575,CM
,394190,49640--k141_15682_1.fasta,0.00110017312637301,4.27815614523717e-11,0.2653848125148047,CM
,394190,concatenated_49640_vRhyme_bin_185.fasta,0.015111052015495318,4.670365868141739e-05,0.4647077258488692,CM
,394190,concatenated_49623_vRhyme_bin_154.fasta,0.016224401639396965,4.8985258700850746e-05,0.46398472666435137,CM
,394190,concatenated_49620_vRhyme_bin_49.fasta,0.012298249033071907,2.3342963164251552e-05,0.4319927327638326,CM
,394190,concatenated_49640_vRhyme_bin_501.fasta,0.011224638767211286,3.0727708690395185e-05,0.4355256415677427,CM
,394190,49640--k141_40984||full.fasta,0.005095562139352214,7.27025620114423e-06,0.420540341343174,CM
,394190,49640--k141_179554||full.fasta,0.005888802159436927,6.5995095531891665e-06,0.4156752150860852,CM
,394190,49620--k141_152228||full.fasta,0.012384694833946476,2.334970425651243e-05,0.4319927327638326,CM
,394190,concatenated_49640_vRhyme_bin_568.fasta,0.00691712677919677,1.5892855291191616e-05,0.4560382033236666,CM
,394190,49614--k141_256101||full.fasta,0.006238378545788665,1.721476385996757e-05,0.44342603979408496,CM
,394190,concatenated_49620_vRhyme_bin_212.fasta,0.0033034642820424643,3.5901450816919477e-06,0.34935416513033657,CM
