Method,Iteration,Number of Swaps,Nestedness
CM,Null iteration 631,3330,57.47900583749838
CM,Null iteration 632,3330,55.96414559557019
CM,Null iteration 633,3330,56.83817214650504
CM,Null iteration 634,3330,57.47729239352687
CM,Null iteration 635,3330,55.85165839193033
CM,Null iteration 636,3330,58.439062583001174
CM,Null iteration 637,3330,55.40031267984793
CM,Null iteration 638,3330,57.184860156155125
CM,Null iteration 639,3330,56.92873155225854
CM,Null iteration 640,3330,57.027234391808626
CM,Null iteration 641,3330,56.83532258436226
CM,Null iteration 642,3330,55.433428408673834
CM,Null iteration 643,3330,57.01145997441081
CM,Null iteration 644,3330,56.0071053597709
CM,Null iteration 645,3330,56.80040138660688
CM,Null iteration 646,3330,56.890684860104386
CM,Null iteration 647,3330,57.69195575002844
CM,Null iteration 648,3330,58.115462953106174
CM,Null iteration 649,3330,57.879829963969264
CM,Null iteration 650,3330,56.35463099299286
CM,Null iteration 651,3330,58.41942718985203
CM,Null iteration 652,3330,57.23190639609672
CM,Null iteration 653,3330,56.29557480785397
CM,Null iteration 654,3330,56.22344981433896
CM,Null iteration 655,3330,56.78903515558517
CM,Null iteration 656,3330,56.815697993660336
CM,Null iteration 657,3330,56.440374651935166
CM,Null iteration 658,3330,56.28366754197751
CM,Null iteration 659,3330,54.940062799923616
CM,Null iteration 660,3330,57.00668312482964
CM,Null iteration 661,3330,57.97347581574756
CM,Null iteration 662,3330,57.630142516954194
CM,Null iteration 663,3330,56.73973099771129
CM,Null iteration 664,3330,54.28935641890777
CM,Null iteration 665,3330,55.7286000644373
CM,Null iteration 666,3330,57.7528280335342
CM,Null iteration 667,3330,58.28775125869893
CM,Null iteration 668,3330,57.98816479433337
CM,Null iteration 669,3330,57.32168998587039
CM,Null iteration 670,3330,55.678086393179484
CM,Null iteration 671,3330,55.88565144158076
CM,Null iteration 672,3330,55.92083241142872
CM,Null iteration 673,3330,56.9520421750858
CM,Null iteration 674,3330,57.1713629222593
CM,Null iteration 675,3330,57.54586022464728
CM,Null iteration 676,3330,57.250642510490536
CM,Null iteration 677,3330,55.31923149388948
CM,Null iteration 678,3330,57.29053311928864
CM,Null iteration 679,3330,57.26633393485179
CM,Null iteration 680,3330,58.07631842331902
CM,Null iteration 681,3330,56.76295779410939
CM,Null iteration 682,3330,57.20780673796713
CM,Null iteration 683,3330,57.43584704891299
CM,Null iteration 684,3330,56.607875051267655
CM,Null iteration 685,3330,57.33423368388484
CM,Null iteration 686,3330,58.28683628797964
CM,Null iteration 687,3330,55.93251994970879
CM,Null iteration 688,3330,57.81794039059878
CM,Null iteration 689,3330,58.685505807828804
CM,Null iteration 690,3330,55.968404683363275
CM,Null iteration 691,3330,56.022354573591414
CM,Null iteration 692,3330,54.32709268151679
CM,Null iteration 693,3330,57.18372071779409
CM,Null iteration 694,3330,58.87665198374538
CM,Null iteration 695,3330,57.067759226083965
CM,Null iteration 696,3330,57.44946399431815
CM,Null iteration 697,3330,56.488688750330624
CM,Null iteration 698,3330,57.828552703725805
CM,Null iteration 699,3330,57.504439145020456
CM,Null iteration 700,3330,55.01349708834074
CM,Null iteration 701,3330,54.589475993045404
CM,Null iteration 702,3330,54.81178664381565
CM,Null iteration 703,3330,55.44975230585451
CM,Null iteration 704,3330,57.38700787315868
CM,Null iteration 705,3330,57.901373180888584
CM,Null iteration 706,3330,55.72027066796103
CM,Null iteration 707,3330,56.635128802065594
CM,Null iteration 708,3330,57.37457920400618
CM,Null iteration 709,3330,56.929111028027876
CM,Null iteration 710,3330,56.41000832846444
CM,Null iteration 711,3330,55.96192705901808
CM,Null iteration 712,3330,57.173444730533944
CM,Null iteration 713,3330,58.23383113999265
CM,Null iteration 714,3330,57.163170917870005
CM,Null iteration 715,3330,57.42721745082867
CM,Null iteration 716,3330,56.78534245387134
CM,Null iteration 717,3330,57.68030006281508
CM,Null iteration 718,3330,58.180024261305746
CM,Null iteration 719,3330,55.995035038463584
CM,Null iteration 720,3330,57.552163760747376
CM,Null iteration 721,3330,55.57979937363477
CM,Null iteration 722,3330,56.00681614700054
CM,Null iteration 723,3330,57.626151389135075
CM,Null iteration 724,3330,56.82334387647711
CM,Null iteration 725,3330,58.140882941563
CM,Null iteration 726,3330,56.40940856413235
CM,Null iteration 727,3330,56.81272652244466
CM,Null iteration 728,3330,56.9545638351174
CM,Null iteration 729,3330,57.795351988843834
CM,Null iteration 730,3330,55.55615958047423
CM,Null iteration 731,3330,58.206838673134655
CM,Null iteration 732,3330,57.53151337879293
CM,Null iteration 733,3330,57.71353732577084
CM,Null iteration 734,3330,57.95163509378313
CM,Null iteration 735,3330,56.111766583183936
CM,Null iteration 736,3330,56.65596190407322
CM,Null iteration 737,3330,57.620856768587046
CM,Null iteration 738,3330,56.07390177414125
CM,Null iteration 739,3330,55.645769665242995
CM,Null iteration 740,3330,58.02508382886868
CM,Null iteration 741,3330,55.31661623206678
CM,Null iteration 742,3330,56.85696437303632
CM,Null iteration 743,3330,58.11558737439128
CM,Null iteration 744,3330,56.66524138333233
CM,Null iteration 745,3330,55.326616232936516
CM,Null iteration 746,3330,57.17806709913516
CM,Null iteration 747,3330,56.96951191937542
CM,Null iteration 748,3330,57.37016608417758
CM,Null iteration 749,3330,56.877829029574826
CM,Null iteration 750,3330,57.85783880095356
CM,Null iteration 751,3330,57.157689630841304
CM,Null iteration 752,3330,56.787812340596076
CM,Null iteration 753,3330,57.426618298089025
CM,Null iteration 754,3330,54.79489061112993
CM,Null iteration 755,3330,57.06195743924414
CM,Null iteration 756,3330,55.25352488229121
CM,Null iteration 757,3330,56.382784007411345
CM,Null iteration 758,3330,57.377014923510785
CM,Null iteration 759,3330,57.396003280540384
CM,Null iteration 760,3330,56.99266990644347
CM,Null iteration 761,3330,56.90059329866757
CM,Null iteration 762,3330,58.06305641439337
CM,Null iteration 763,3330,56.50659496927898
CM,Null iteration 764,3330,54.93782704434381
CM,Null iteration 765,3330,56.08933725628728
CM,Null iteration 766,3330,57.85778473727544
CM,Null iteration 767,3330,58.8528093395048
CM,Null iteration 768,3330,55.77574019515884
CM,Null iteration 769,3330,58.11389664068432
CM,Null iteration 770,3330,57.33297191602189
CM,Null iteration 771,3330,56.86819310684341
CM,Null iteration 772,3330,57.76719629858604
CM,Null iteration 773,3330,57.297365639889875
CM,Null iteration 774,3330,57.46238604323201
CM,Null iteration 775,3330,56.85623380796173
CM,Null iteration 776,3330,58.15065111691624
CM,Null iteration 777,3330,56.31354538315851
CM,Null iteration 778,3330,56.934098502383065
CM,Null iteration 779,3330,56.89557383662462
CM,Null iteration 780,3330,57.356754430388584
CM,Null iteration 781,3330,57.79001566345996
CM,Null iteration 782,3330,56.68451918247945
CM,Null iteration 783,3330,56.10773643734203
CM,Null iteration 784,3330,57.67624568800775
CM,Null iteration 785,3330,57.11830960182199
CM,Null iteration 786,3330,55.93010188969104
CM,Null iteration 787,3330,57.30334787219915
CM,Null iteration 788,3330,57.62047510039426
CM,Null iteration 789,3330,56.06015547840431
CM,Null iteration 790,3330,57.0912299864277
CM,Null iteration 791,3330,57.08100403283009
CM,Null iteration 792,3330,56.866349231728336
CM,Null iteration 793,3330,57.38806265553264
CM,Null iteration 794,3330,57.577609587556836
CM,Null iteration 795,3330,58.183865895201485
CM,Null iteration 796,3330,58.46005628223948
CM,Null iteration 797,3330,56.168891244162694
CM,Null iteration 798,3330,58.01053116127252
CM,Null iteration 799,3330,57.67721186637617
CM,Null iteration 800,3330,57.77053670343408
CM,Null iteration 801,3330,57.76292904836738
CM,Null iteration 802,3330,57.548672285591564
CM,Null iteration 803,3330,56.841529389032985
CM,Null iteration 804,3330,56.4313785238763
CM,Null iteration 805,3330,58.31678313055163
CM,Null iteration 806,3330,56.85525567816656
CM,Null iteration 807,3330,57.261334781292135
CM,Null iteration 808,3330,57.40436239840198
CM,Null iteration 809,3330,56.92464394760907
CM,Null iteration 810,3330,57.98441991516069
CM,Null iteration 811,3330,56.58290094086646
CM,Null iteration 812,3330,57.215446888981376
CM,Null iteration 813,3330,57.66968883172366
CM,Null iteration 814,3330,57.605870931795096
CM,Null iteration 815,3330,57.83410498602167
CM,Null iteration 816,3330,58.102580501906175
CM,Null iteration 817,3330,56.16840497351069
CM,Null iteration 818,3330,56.73798910437043
CM,Null iteration 819,3330,56.836797027294324
CM,Null iteration 820,3330,56.137921853344615
CM,Null iteration 821,3330,58.30104407414591
CM,Null iteration 822,3330,56.421752065978424
CM,Null iteration 823,3330,56.330428229973315
CM,Null iteration 824,3330,56.41249734254682
CM,Null iteration 825,3330,56.5673888305776
CM,Null iteration 826,3330,55.70587876493494
CM,Null iteration 827,3330,56.49759311243638
CM,Null iteration 828,3330,57.33004026264767
CM,Null iteration 829,3330,56.53295585043664
CM,Null iteration 830,3330,57.79175902446765
CM,Null iteration 831,3330,56.82357871157343
CM,Null iteration 832,3330,56.30217406276741
CM,Null iteration 833,3330,56.98315496266838
CM,Null iteration 834,3330,56.252734437495135
CM,Null iteration 835,3330,55.693116566058094
CM,Null iteration 836,3330,57.37714946711577
CM,Null iteration 837,3330,57.07163262917168
CM,Null iteration 838,3330,55.539332424796775
CM,Null iteration 839,3330,57.114088758831116
CM,Null iteration 840,3330,57.78491220426248
CM,Null iteration 841,3330,57.67086561034856
CM,Null iteration 842,3330,57.64539344537117
CM,Null iteration 843,3330,57.39401552438828
CM,Null iteration 844,3330,57.82714547240382
CM,Null iteration 845,3330,58.31848204381788
CM,Null iteration 846,3330,51.99697511455602
CM,Null iteration 847,3330,56.163725093844036
CM,Null iteration 848,3330,55.61942261687681
CM,Null iteration 849,3330,56.75753660582831
CM,Null iteration 850,3330,56.926575402092055
CM,Null iteration 851,3330,56.47155786582282
CM,Null iteration 852,3330,57.57955496278443
CM,Null iteration 853,3330,56.41633773204451
CM,Null iteration 854,3330,57.61585814629528
CM,Null iteration 855,3330,58.006958234952336
CM,Null iteration 856,3330,56.75535292612881
CM,Null iteration 857,3330,56.20141053545502
CM,Null iteration 858,3330,55.29084118119757
CM,Null iteration 859,3330,56.11780336519803
CM,Null iteration 860,3330,56.73368076800662
CM,Null iteration 861,3330,57.16677021634
CM,Null iteration 862,3330,56.592120850279755
CM,Null iteration 863,3330,56.373143466284034
CM,Null iteration 864,3330,57.731184666313624
CM,Null iteration 865,3330,56.140697285074694
CM,Null iteration 866,3330,56.28797115012638
CM,Null iteration 867,3330,56.46647848505875
CM,Null iteration 868,3330,57.058811754258414
CM,Null iteration 869,3330,57.48678595922539
CM,Null iteration 870,3330,54.670537574267954
CM,Null iteration 871,3330,57.34035673735161
CM,Null iteration 872,3330,55.1416705453017
CM,Null iteration 873,3330,57.66932073580813
CM,Null iteration 874,3330,56.95589767828418
CM,Null iteration 875,3330,56.91397423482664
CM,Null iteration 876,3330,58.205907682544535
CM,Null iteration 877,3330,57.231595656104794
CM,Null iteration 878,3330,57.141015935871195
CM,Null iteration 879,3330,56.973874964502144
CM,Null iteration 880,3330,58.381768736021954
CM,Null iteration 881,3330,56.37772093844417
CM,Null iteration 882,3330,57.12446785803868
CM,Null iteration 883,3330,56.82925691631358
CM,Null iteration 884,3330,56.926798676328985
CM,Null iteration 885,3330,57.139889757382456
CM,Null iteration 886,3330,56.81676350933471
CM,Null iteration 887,3330,56.2681734353594
CM,Null iteration 888,3330,57.05099529532485
CM,Null iteration 889,3330,56.849892982387054
CM,Null iteration 890,3330,56.89515438991174
CM,Null iteration 891,3330,58.02708174356627
CM,Null iteration 892,3330,56.05828051026754
CM,Null iteration 893,3330,57.6050752493821
CM,Null iteration 894,3330,55.78902430553066
CM,Null iteration 895,3330,57.36205342187256
CM,Null iteration 896,3330,56.7994342538899
CM,Null iteration 897,3330,57.574073951608725
CM,Null iteration 898,3330,56.266216324426836
CM,Null iteration 899,3330,58.29061207912765
CM,Null iteration 900,3330,57.47101574313962
CM,Null iteration 901,3330,57.632599413989155
CM,Null iteration 902,3330,57.33265410579784
CM,Null iteration 903,3330,56.145714284960405
CM,Null iteration 904,3330,56.48930266259238
CM,Null iteration 905,3330,55.62674665700629
CM,Null iteration 906,3330,57.529347219266775
CM,Null iteration 907,3330,57.8345560544541
CM,Null iteration 908,3330,56.689396044394584
CM,Null iteration 909,3330,56.79187575393352
CM,Null iteration 910,3330,56.926158060420626
CM,Null iteration 911,3330,57.132097800819636
CM,Null iteration 912,3330,57.247505093384405
CM,Null iteration 913,3330,57.29577736660001
CM,Null iteration 914,3330,56.96384067900544
CM,Null iteration 915,3330,56.63593776593123
CM,Null iteration 916,3330,56.802254813243984
CM,Null iteration 917,3330,56.47355976509081
CM,Null iteration 918,3330,56.55912765227704
CM,Null iteration 919,3330,55.88432108549443
CM,Null iteration 920,3330,57.829034308497015
CM,Null iteration 921,3330,57.92509634341574
CM,Null iteration 922,3330,57.191227813920165
CM,Null iteration 923,3330,55.350553547786355
CM,Null iteration 924,3330,57.59653074872307
CM,Null iteration 925,3330,56.11635140742601
CM,Null iteration 926,3330,57.58135416162679
CM,Null iteration 927,3330,58.05855878078762
CM,Null iteration 928,3330,56.45286929050259
CM,Null iteration 929,3330,56.87504202727624
CM,Null iteration 930,3330,56.73732810320335
CM,Null iteration 931,3330,57.43697305928723
CM,Null iteration 932,3330,56.25580426192896
CM,Null iteration 933,3330,56.73342185268196
CM,Null iteration 934,3330,57.712299415724175
CM,Null iteration 935,3330,57.76236253219419
CM,Null iteration 936,3330,57.621911503884064
CM,Null iteration 937,3330,58.2389098066067
CM,Null iteration 938,3330,58.012788797355014
CM,Null iteration 939,3330,57.47284445343837
CM,Null iteration 940,3330,55.4479430144315
CM,Null iteration 941,3330,57.326244444988546
CM,Null iteration 942,3330,56.42784900935982
CM,Null iteration 943,3330,57.43455521360424
CM,Null iteration 944,3330,58.01185640016756
CM,Null iteration 945,3330,57.06033821432659
CM,Null iteration 946,3330,56.94296891584605
CM,Null iteration 947,3330,57.29748634976511
CM,Null iteration 948,3330,55.99849755550076
CM,Null iteration 949,3330,57.44038648558795
CM,Null iteration 950,3330,55.6615527107774
CM,Null iteration 951,3330,56.42681489748031
CM,Null iteration 952,3330,56.74386387921136
CM,Null iteration 953,3330,57.29512977424628
CM,Null iteration 954,3330,56.50397838750665
CM,Null iteration 955,3330,56.35186977446378
CM,Null iteration 956,3330,57.863831633205734
CM,Null iteration 957,3330,57.43036789952061
CM,Null iteration 958,3330,57.86242715592627
CM,Null iteration 959,3330,56.74680848551942
CM,Null iteration 960,3330,57.49630369041296
CM,Null iteration 961,3330,58.16350200163255
CM,Null iteration 962,3330,56.29981872454837
CM,Null iteration 963,3330,56.4822953925066
CM,Null iteration 964,3330,57.401937295321304
CM,Null iteration 965,3330,55.650056855406675
CM,Null iteration 966,3330,57.17342851093281
CM,Null iteration 967,3330,57.01399711647742
CM,Null iteration 968,3330,57.44846009564351
CM,Null iteration 969,3330,57.3231068674373
CM,Null iteration 970,3330,56.214386893344845
CM,Null iteration 971,3330,54.16615446293699
CM,Null iteration 972,3330,56.71877852364609
CM,Null iteration 973,3330,55.5502867844563
CM,Null iteration 974,3330,58.87017814766706
CM,Null iteration 975,3330,56.4476986741558
CM,Null iteration 976,3330,54.64978051683661
CM,Null iteration 977,3330,57.23925600472265
CM,Null iteration 978,3330,57.422222847130016
CM,Null iteration 979,3330,55.59112708167598
CM,Null iteration 980,3330,58.59261034150117
CM,Null iteration 981,3330,58.42565648478211
CM,Null iteration 982,3330,57.545718054779954
CM,Null iteration 983,3330,56.45910957610613
CM,Null iteration 984,3330,57.011256978591575
CM,Null iteration 985,3330,56.44249497927402
CM,Null iteration 986,3330,55.58624760490945
CM,Null iteration 987,3330,56.871154644495746
CM,Null iteration 988,3330,57.01336375445841
CM,Null iteration 989,3330,57.01854442813931
CM,Null iteration 990,3330,57.33070666236632
CM,Null iteration 991,3330,57.17204990121492
CM,Null iteration 992,3330,56.17949462515188
CM,Null iteration 993,3330,57.95519094544766
CM,Null iteration 994,3330,57.10172590403333
CM,Null iteration 995,3330,54.67998548580675
CM,Null iteration 996,3330,55.62708909426933
CM,Null iteration 997,3330,55.36002275964723
CM,Null iteration 998,3330,57.37002654429643
CM,Null iteration 999,3330,56.028841108942856
CM,Null iteration 1000,3330,56.38478236562767
