Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,49640--k141_222611||full.fasta,0.006982656265584045,5.415428097005971e-06,0.4709639708231504,CM
,394190,49617--k141_197654_1.fasta,0.006940897299488592,5.527756017624278e-06,0.4723422250311812,CM
,394190,49640--k141_98025||full.fasta,0.007917012085361434,8.079848525294473e-06,0.4812368608889673,CM
,394190,49623--k141_198168||full.fasta,0.008447056184131529,9.745859569277966e-06,0.4830561386177749,CM
,394190,concatenated_49640_vRhyme_bin_393.fasta,0.003953429800190051,1.7597639425725626e-06,0.4239554705211784,CM
,394190,49640--k141_106094||full.fasta,0.006659943003727617,5.599384027312251e-06,0.4736554013460412,CM
,394190,concatenated_49620_vRhyme_bin_44.fasta,0.005370227980656306,3.355666267254401e-06,0.4685891811467559,CM
,394190,49623--k141_224035||full.fasta,0.006189138158953447,4.253219774407495e-06,0.45946241606336713,CM
,394190,concatenated_49620_vRhyme_bin_65.fasta,0.01020840375703722,1.2020520035362774e-05,0.4786081772945679,CM
,394190,49618--k141_536759||full.fasta,0.010137679827902518,1.4403874793648482e-05,0.4848125675464301,CM
,394190,49617--k141_43341||full.fasta,0.008228570868340819,7.979917636024234e-06,0.4763037813178448,CM
,394190,49617--k141_216471||full.fasta,0.014961262639681245,2.7103039798051652e-05,0.48758755004609966,CM
,394190,49617--k141_25307||full.fasta,0.012824919344356962,1.9233115779339234e-05,0.4818417622774678,CM
,394190,concatenated_49640_vRhyme_bin_535.fasta,0.005118787029579077,2.9995390706597966e-06,0.4508168902631303,CM
,394190,49614--k141_260417||full.fasta,0.006900222800860962,6.158385095381843e-06,0.47343603180469995,CM
,394190,49620--k141_40976||full.fasta,0.008313514242985947,9.203637519464072e-06,0.4786081772945679,CM
,394190,49623--k141_115383||full.fasta,0.01589380487022639,3.2401903944403376e-05,0.4888310984322856,CM
,394190,49640--k141_164296.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,concatenated_49623_vRhyme_bin_166.fasta,0.009292379434833886,1.0840609154238778e-05,0.4785334939556751,CM
,394190,concatenated_49617_vRhyme_bin_2.fasta,0.0017959167962310213,0.0,0.38192688162587257,CM
,394190,concatenated_49640_vRhyme_bin_238.fasta,0.005142939049038486,2.5850830867803823e-06,0.4526801824510951,CM
,394190,49618--k141_620269||full.fasta,0.012434644444267784,2.004978828890544e-05,0.4862731936914206,CM
,394190,49623--k141_969||full.fasta,0.008653702295794742,9.741166127059888e-06,0.4822205984770727,CM
,394190,concatenated_49620_vRhyme_bin_26.fasta,0.005124763119670057,2.5999816193687478e-06,0.45068438474758526,CM
,394190,49617--k141_103059||full.fasta,0.00885748296651219,1.0669074926432933e-05,0.482751971037378,CM
,394190,49640--k141_9453||full.fasta,0.014779626751447434,2.706192497949136e-05,0.48782023320050005,CM
,394190,49620--k141_36098||full.fasta,0.008018782516181886,7.454805001552814e-06,0.4752703442099874,CM
,394190,concatenated_49614_vRhyme_bin_42.fasta,0.011334681736957009,1.5307353371873458e-05,0.4810104142443642,CM
,394190,49620--k141_23063||full.fasta,0.006017065349186925,4.367457693915836e-06,0.4579529449734852,CM
,394190,49617--k141_206234||full.fasta,0.008626626614055973,9.35820960845774e-06,0.4763777702547486,CM
,394190,concatenated_49617_vRhyme_bin_74.fasta,0.008286468682742647,7.854510724008052e-06,0.47431473142292846,CM
,394190,49640--k141_71007||full.fasta,0.006106724961899847,4.654004277354089e-06,0.4708916538986478,CM
,394190,49640--k141_159740||full.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,49617--k141_57162||full.fasta,0.007447504171553002,6.834088464038003e-06,0.4761558723724779,CM
,394190,49617--k141_2715||lt2gene.fasta,0.010571187764973572,1.2502568791570879e-05,0.4792813778252628,CM
,394190,concatenated_49618_vRhyme_bin_14.fasta,0.0017959167962310213,0.0,0.38192688162587257,CM
,394190,49640--k141_35051||full.fasta,0.008326949511926989,8.167135376613512e-06,0.46801707684318106,CM
,394190,49623--k141_65876||full.fasta,0.005133566735497166,2.4941704188131248e-06,0.4498909845250413,CM
,394190,49640--k141_32064||full.fasta,0.008310679777993839,8.09856717016107e-06,0.47652581711054987,CM
,394190,49640--k141_81998||full.fasta,0.0017669806204338584,0.0,0.3777399637882545,CM
,394190,49620--k141_54213_1.fasta,0.0060953571982657875,4.328705182943915e-06,0.4563854298705177,CM
,394190,49620--k141_180042||full.fasta,0.007918990958553408,7.64625480631461e-06,0.47460835657586375,CM
,394190,concatenated_49617_vRhyme_bin_280.fasta,0.01483473867036056,2.6404292247413667e-05,0.48743255122227513,CM
,394190,49640--k141_234666||full.fasta,0.002643497393531228,5.881753483238253e-07,0.397728019715316,CM
,394190,concatenated_49623_vRhyme_bin_27.fasta,0.006113554885819851,4.616427758106097e-06,0.4719787450580906,CM
,394190,49623--k141_178289||full.fasta,0.013310335401013796,2.115374393710873e-05,0.48542649719270975,CM
,394190,49640--k141_186978||full.fasta,0.011765996787994273,1.7934771534536124e-05,0.4858109934281099,CM
,394190,49617--k141_87231||full.fasta,0.005165252842275499,2.217218205960328e-06,0.4498909845250413,CM
,394190,49640--k141_162193||full.fasta,0.014976542991395047,2.764977382389819e-05,0.48782023320050005,CM
,394190,concatenated_49640_vRhyme_bin_39.fasta,0.0035743111844252847,1.2111715957982603e-06,0.44447886020942734,CM
,394190,49617--k141_162699||full.fasta,0.0070165107799623596,6.2193805693403415e-06,0.4627207689196445,CM
,394190,concatenated_49640_vRhyme_bin_38.fasta,0.007459203075428218,7.370095267972629e-06,0.4756389136897935,CM
,394190,49617--k141_194030||full.fasta,0.0063137402448946835,4.914365979491092e-06,0.4724877738255826,CM
,394190,concatenated_49617_vRhyme_bin_285.fasta,0.007137208601090165,6.781359981475884e-06,0.4806334763756671,CM
,394190,49640--k141_155711_1.fasta,0.007690057471586311,7.629235958395938e-06,0.4810104142443642,CM
,394190,49623--k141_9609||full.fasta,0.0007791275117305473,0.0,0.2796919053322034,CM
,394190,concatenated_49623_vRhyme_bin_209.fasta,0.0007566295412135953,0.0,0.27854869848902714,CM
,394190,49640--k141_109185||lt2gene.fasta,0.002546108132164406,4.6356679178846673e-07,0.38964257620417303,CM
,394190,concatenated_49623_vRhyme_bin_44.fasta,0.008743711112694546,9.80542650114049e-06,0.4819932253068674,CM
,394190,49640--k141_60136||full.fasta,0.016308519373621738,3.2737907641227756e-05,0.48875319085424235,CM
,394190,49616--k141_379221||full.fasta,0.0074474761793594585,6.520679221466174e-06,0.4662382206028041,CM
,394190,49617--k141_166551||full.fasta,0.005187678126799505,3.143449202718655e-06,0.45435689992072653,CM
,394190,49618--k141_219600||full.fasta,0.0007791275117305473,0.0,0.2796919053322034,CM
,394190,49640--k141_180914||lt2gene.fasta,0.00799359281421748,9.148513032869027e-06,0.4819932253068674,CM
,394190,49623--k141_147088||full.fasta,0.005188354099340229,2.779781412915675e-06,0.4541550382843308,CM
,394190,49640--k141_39740||full.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,49640--k141_184482||full.fasta,0.014582285004297561,2.740461857654441e-05,0.4880531385398176,CM
,394190,49640--k141_1923||full.fasta,0.007024944436057199,5.764190592249979e-06,0.46321001374744264,CM
,394190,concatenated_49620_vRhyme_bin_131.fasta,0.008791045597142593,8.900345845892378e-06,0.4768221870504461,CM
,394190,49623--k141_52755||full.fasta,0.003076828203475223,7.301225324906106e-07,0.4103407902609144,CM
,394190,concatenated_49640_vRhyme_bin_36.fasta,0.011914350455192114,1.7492555214529426e-05,0.4820689925355567,CM
,394190,49620--k141_160630||full.fasta,0.011331136171680531,1.7129490477558956e-05,0.4851193381341365,CM
,394190,49640--k141_158470||lt2gene.fasta,0.003554178624455231,1.1976478410922641e-06,0.44134444786859667,CM
,394190,concatenated_49617_vRhyme_bin_163.fasta,0.007661361549247061,5.986130174879969e-06,0.4616758593925396,CM
,394190,49623--k141_64917_1.fasta,0.0167238972148763,3.416365830947864e-05,0.48898698812324703,CM
,394190,49617--k141_215871||full.fasta,0.0043525000387093496,1.8123785094958606e-06,0.44713594751256747,CM
,394190,49617--k141_11389||full.fasta,0.007297786309152256,5.5996767749640655e-06,0.4641213614854247,CM
,394190,concatenated_49618_vRhyme_bin_42.fasta,0.011447158239612258,1.7902749907883087e-05,0.48565712186474685,CM
,394190,concatenated_49640_vRhyme_bin_539.fasta,0.014219897466883137,2.3176102254266032e-05,0.48565712186474685,CM
,394190,49616--k141_401973.fasta,0.006070018404058417,3.866559885226044e-06,0.45482860897514926,CM
,394190,49640--k141_41102||full.fasta,0.0013098475830413644,0.0,0.3201296410057878,CM
,394190,concatenated_49623_vRhyme_bin_129.fasta,0.0017871131804039124,0.0,0.3821172383047715,CM
,394190,49623--k141_267274||full.fasta,0.014568692918769534,2.8192878130698995e-05,0.4884418087146522,CM
,394190,49620--k141_92508||full.fasta,0.00924048764864545,9.917307279824998e-06,0.4763777702547486,CM
,394190,49640--k141_20943||full.fasta,0.00834245041878311,8.914868790168187e-06,0.4769705103063915,CM
,394190,49620--k141_185947||full.fasta,0.012937099743594738,1.9632037789543248e-05,0.4858109934281099,CM
,394190,49640--k141_134753||full.fasta,0.007137208601090165,6.781359981475884e-06,0.4806334763756671,CM
,394190,49623--k141_71582||full.fasta,0.007476440347350165,6.610232399130336e-06,0.47482881412323974,CM
,394190,49617--k141_143520||full.fasta,0.00749418243437129,6.959325724137579e-06,0.4751230763056695,CM
,394190,49623--k141_268770||full.fasta,0.005700864440849696,3.233135271498322e-06,0.45214624342277093,CM
,394190,49640--k141_154036||full.fasta,0.0,0.0,0.0,CM
,394190,49618--k141_313712||full.fasta,0.0035743111844252847,1.2111715957982603e-06,0.44447886020942734,CM
,394190,49640--k141_194972||full.fasta,0.004879205752294623,2.3299622064084487e-06,0.4490346139563576,CM
,394190,49623--k141_34457||full.fasta,0.013943950923695105,2.3901340954325053e-05,0.48696814545691847,CM
,394190,concatenated_49617_vRhyme_bin_195.fasta,0.006184250027712466,4.3406866706552155e-06,0.46952183970220374,CM
,394190,49623--k141_140753_1.fasta,0.017142758804265412,3.571141298111132e-05,0.4891429772732983,CM
,394190,49640--k141_117228||full.fasta,0.016346394020612918,3.343377613966338e-05,0.48890903085132625,CM
,394190,49623--k141_264109_1.fasta,0.017496160295837008,3.6988929082237284e-05,0.4892210091752323,CM
,394190,49640--k141_193020||full.fasta,0.006708850109523062,4.748229887621292e-06,0.46995355084130624,CM
,394190,49640--k141_163583||full.fasta,0.008413190449980517,9.059843376834967e-06,0.4784588339207339,CM
,394190,49640--k141_70058||full.fasta,0.00612913810879934,4.678729797291882e-06,0.46952183970220374,CM
,394190,49619--k141_56850.fasta,0.016589909933769267,3.400073698200277e-05,0.48898698812324703,CM
,394190,49620--k141_119489||full.fasta,0.010051453063961232,1.2699741031378573e-05,0.48420018883949534,CM
,394190,49640--k141_228361||full.fasta,0.00273062544464229,5.056564975646951e-07,0.3962377280205367,CM
,394190,49620--k141_118382||full.fasta,0.001769635466166555,1.1979528425501374e-07,0.3150646628668972,CM
,394190,concatenated_49623_vRhyme_bin_323.fasta,0.013385094371757479,2.2925529333561153e-05,0.48696814545691847,CM
,394190,49640--k141_103434||full.fasta,0.007137208601090165,6.781359981475884e-06,0.4806334763756671,CM
,394190,49640--k141_38723||full.fasta,0.008583054770986517,8.558481836739551e-06,0.4741680550467636,CM
,394190,concatenated_49623_vRhyme_bin_241.fasta,0.006901970580497678,4.987127266704333e-06,0.45836363440922856,CM
,394190,49640--k141_46387||full.fasta,0.0035743111844252847,1.2111715957982603e-06,0.44447886020942734,CM
,394190,49640--k141_41||full.fasta,0.008005187515154524,7.72975438946556e-06,0.4756389136897935,CM
,394190,49620--k141_7193_1.fasta,0.013093150193670211,2.1721259623021965e-05,0.48665903293103924,CM
,394190,49640--k141_23320||full.fasta,0.014250500872980843,2.4333566194921936e-05,0.48689083051757465,CM
,394190,49620--k141_183470||full.fasta,0.008731979622614237,9.290486563259422e-06,0.48176606645431524,CM
,394190,49620--k141_35842||full.fasta,0.004892877559676299,2.4846876068400655e-06,0.45462632807278097,CM
,394190,concatenated_49614_vRhyme_bin_23.fasta,0.006936062826383216,5.497933940007854e-06,0.4732898982969278,CM
,394190,concatenated_49623_vRhyme_bin_175.fasta,0.008313514242985947,9.203637519464072e-06,0.4786081772945679,CM
,394190,49617--k141_89675||full.fasta,0.0013098475830413644,0.0,0.3201296410057878,CM
,394190,49617--k141_54728||full.fasta,0.008250727151967426,8.446465934622795e-06,0.47600805526037154,CM
,394190,49620--k141_43077||full.fasta,0.015698276040984904,3.0140941937073915e-05,0.4881308230823628,CM
,394190,concatenated_49620_vRhyme_bin_194.fasta,0.0053412918048591435,3.5595580685362685e-06,0.4700976310285803,CM
,394190,49617--k141_31703||full.fasta,0.009208621158007258,1.0487903956828182e-05,0.4780113624838195,CM
,394190,49615--k141_89286.fasta,0.01246472681887128,2.0112319564002898e-05,0.48642745594653725,CM
,394190,49617--k141_95567||full.fasta,0.006918723285299453,5.379183511328603e-06,0.47292495890430164,CM
,394190,49640--k141_90604||full.fasta,0.003583029976634934,1.0118487482390494e-06,0.44153507969403843,CM
,394190,49640--k141_42946||full.fasta,0.008447056184131529,9.745859569277966e-06,0.4830561386177749,CM
,394190,49640--k141_44407||full.fasta,0.014185001184293309,2.611731376761607e-05,0.48789784361068234,CM
,394190,concatenated_49620_vRhyme_bin_146.fasta,0.006146460204338747,4.225976315243139e-06,0.4711810549304669,CM
,394190,49640--k141_128569||full.fasta,0.011687271590028196,1.7060108763880653e-05,0.4845827440965385,CM
,394190,49623--k141_60887||full.fasta,0.005709639276082614,2.9897264970487584e-06,0.4376909863719323,CM
,394190,49618--k141_255964||full.fasta,0.0,0.0,0.0,CM
,394190,concatenated_49640_vRhyme_bin_296.fasta,0.007000762209257619,5.297899922933584e-06,0.4625811744497992,CM
,394190,49615--k141_360792.fasta,0.0065598811253851615,5.734973643013878e-06,0.47292495890430164,CM
,394190,49623--k141_87480||full.fasta,0.005168908926481788,2.4384342408194467e-06,0.45134769240046274,CM
,394190,49640--k141_12404||full.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,49640--k141_226516||full.fasta,0.00521921767403352,2.9343923747759126e-06,0.45008907257869585,CM
,394190,concatenated_49617_vRhyme_bin_66.fasta,0.007893838142303761,8.469703905036774e-06,0.4815391216165414,CM
,394190,49617--k141_108731||full.fasta,0.0061560860626443765,4.245096821107305e-06,0.470819359179388,CM
,394190,concatenated_49640_vRhyme_bin_512.fasta,0.008873116506259302,1.0362255915471562e-05,0.4824481862683779,CM
,394190,49614--k141_180826||full.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,concatenated_49640_vRhyme_bin_245.fasta,0.0064228723798809536,4.892733653999452e-06,0.4610511758272485,CM
,394190,49640--k141_223725||full.fasta,0.006226612193783621,5.1259478603586845e-06,0.4711810549304669,CM
,394190,49617--k141_194659||full.fasta,0.014366652846791518,2.43152584754457e-05,0.48673627426631916,CM
,394190,49640--k141_170336||full.fasta,0.005988011763567213,4.459569582564385e-06,0.4563175204248112,CM
,394190,49640--k141_80506.fasta,0.008272956758068528,9.447427106416863e-06,0.4772674338207056,CM
,394190,49620--k141_119074||full.fasta,0.005326478285114635,2.7953477459927332e-06,0.4519463408761247,CM
,394190,49640--k141_3023||full.fasta,0.006333872804864737,4.868580761704619e-06,0.47103630996312784,CM
,394190,49640--k141_216781||full.fasta,0.008769854269605417,9.712665461323813e-06,0.481917481891246,CM
,394190,49640--k141_261||full.fasta,0.0064554977428480185,4.473848741701907e-06,0.46146744353546665,CM
,394190,49618--k141_16482||full.fasta,0.003583029976634934,1.0118487482390494e-06,0.44153507969403843,CM
,394190,49640--k141_189680||full.fasta,0.012541229082808176,2.050351591293317e-05,0.48658181610709145,CM
,394190,concatenated_49620_vRhyme_bin_254.fasta,0.01404114695587216,2.4764461942094265e-05,0.48720023767017934,CM
,394190,concatenated_49620_vRhyme_bin_20.fasta,0.011797007004215609,1.7769280075767058e-05,0.4855802226292366,CM
,394190,49640--k141_171298||full.fasta,0.006206479633813567,5.186578708862105e-06,0.4723422250311812,CM
,394190,49640--k141_152278||full.fasta,0.005827586208087567,4.002900447942341e-06,0.46042818046917555,CM
,394190,49640--k141_211813||full.fasta,0.007137208601090165,6.781359981475884e-06,0.4806334763756671,CM
,394190,concatenated_49617_vRhyme_bin_25.fasta,0.006002387560967278,3.649153623743704e-06,0.45435689992072653,CM
,394190,49617--k141_144307||full.fasta,0.006146460204338747,4.225976315243139e-06,0.4711810549304669,CM
,394190,concatenated_49640_vRhyme_bin_477.fasta,0.005350095420686252,3.407601005792752e-06,0.4693062814316235,CM
,394190,49617--k141_159415||full.fasta,0.005136109125118484,2.6463313964158927e-06,0.4519463408761247,CM
,394190,concatenated_49617_vRhyme_bin_300.fasta,0.013924994982061487,2.4791715455964367e-05,0.48743255122227513,CM
,394190,49618--k141_16540_1.fasta,0.015490009807485605,2.9131061647792244e-05,0.48789784361068234,CM
,394190,49614--k141_180789||full.fasta,0.00793357338474266,7.878539888097493e-06,0.48116135498783147,CM
,394190,49617--k141_218557||full.fasta,0.01572652482967045,3.077813229254103e-05,0.48828626638244466,CM
,394190,concatenated_49617_vRhyme_bin_282.fasta,0.008256243831621435,7.881187937385765e-06,0.47586032989602667,CM
,394190,concatenated_49623_vRhyme_bin_38.fasta,0.0017669806204338584,0.0,0.3777399637882545,CM
,394190,concatenated_49640_vRhyme_bin_526.fasta,0.005138065755720108,2.6289020495930853e-06,0.45028733514645675,CM
,394190,49623--k141_27283||full.fasta,0.010962091601031215,1.646527794420865e-05,0.4855802226292366,CM
,394190,concatenated_49640_vRhyme_bin_173.fasta,0.003554178624455231,1.1976478410922641e-06,0.44134444786859667,CM
,394190,49623--k141_20147||lt2gene.fasta,0.004388333231481444,1.8950473414519414e-06,0.44733161636860097,CM
,394190,49623--k141_211061||full.fasta,0.012541905055348898,1.9598270192346606e-05,0.48611902924862394,CM
,394190,concatenated_49640_vRhyme_bin_525.fasta,0.008732744641193717,9.764859791738584e-06,0.4772674338207056,CM
,394190,49618--k141_106922||full.fasta,0.00749418243437129,6.959325724137579e-06,0.4751230763056695,CM
,394190,concatenated_49614_vRhyme_bin_57.fasta,0.00748537881854418,7.213491318319537e-06,0.4766739560138251,CM
,394190,49620--k141_83391||full.fasta,0.007711964260987681,7.32491860636876e-06,0.4749023454920548,CM
,394190,49640--k141_58008||full.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,concatenated_49617_vRhyme_bin_101.fasta,0.00749418243437129,6.959325724137579e-06,0.4751230763056695,CM
,394190,49614--k141_221217_1.fasta,0.01573615068797608,3.0809178101425646e-05,0.4883640251636187,CM
,394190,49620--k141_116252||full.fasta,0.0017959167962310213,0.0,0.38192688162587257,CM
,394190,49623--k141_131573||lt2gene.fasta,0.0069351287507574645,5.619607583133542e-06,0.47074708665514525,CM
,394190,49614--k141_171614||full.fasta,0.005089850853781914,3.0994048544327753e-06,0.4509494737173655,CM
,394190,49617--k141_162762||full.fasta,0.01410456541198593,2.3864715754189733e-05,0.4833606897336187,CM
,394190,concatenated_49616_vRhyme_bin_7.fasta,0.00488415876746665,2.7454263587913754e-06,0.4572019226261564,CM
,394190,49620--k141_13277||full.fasta,0.007137208601090165,6.781359981475884e-06,0.4806334763756671,CM
,394190,49640--k141_35730||full.fasta,0.008447056184131529,9.745859569277966e-06,0.4830561386177749,CM
,394190,concatenated_49614_vRhyme_bin_45.fasta,0.0035540938008377715,1.1507386316457539e-06,0.4421717101888752,CM
,394190,49614--k141_232574||full.fasta,0.005656421848427356,3.687807267397834e-06,0.4600137847468602,CM
,394190,49622--k141_49898||full.fasta,0.004333982108726502,1.8706781075787694e-06,0.44609526453050313,CM
,394190,concatenated_49623_vRhyme_bin_6.fasta,0.006304936629067574,5.07125398542455e-06,0.47292495890430164,CM
,394190,49623--k141_176151||full.fasta,0.005314188232316156,2.8736786250958096e-06,0.45227961006045925,CM
,394190,concatenated_49623_vRhyme_bin_246.fasta,0.008710532765655145,8.485893143528473e-06,0.475417703436159,CM
,394190,49640--k141_299||full.fasta,0.005662347621750715,3.5392259270203327e-06,0.4588437040495166,CM
,394190,concatenated_49617_vRhyme_bin_131.fasta,0.005296950960394209,3.372012781114362e-06,0.4528138643063778,CM
,394190,49623--k141_60977||full.fasta,0.008471168425236254,1.0102334127038248e-05,0.4792813778252628,CM
,394190,49620--k141_112334||full.fasta,0.008314648631109051,8.893790827088668e-06,0.4763037813178448,CM
,394190,49623--k141_73908||full.fasta,0.012029443491119325,1.869312322800622e-05,0.48496590432749964,CM
,394190,49640--k141_144635||full.fasta,0.006940897299488592,5.527756017624278e-06,0.4723422250311812,CM
,394190,49640--k141_49420.fasta,0.014257418925841007,2.4697208749107685e-05,0.4862731936914206,CM
,394190,49620--k141_40095||full.fasta,0.0025669166646751836,3.269740027503913e-07,0.39455540637052994,CM
,394190,concatenated_49620_vRhyme_bin_338.fasta,0.004381521038123973,1.7948469337353534e-06,0.44811600730838663,CM
,394190,concatenated_49620_vRhyme_bin_206.fasta,0.011335854519424466,1.4956799738041946e-05,0.4835893552022304,CM
,394190,49620--k141_2975||full.fasta,0.003583029976634934,1.0118487482390494e-06,0.44153507969403843,CM
,394190,49618--k141_298641||full.fasta,0.0035831148002523935,1.132645923217094e-06,0.4431941464000208,CM
,394190,concatenated_49640_vRhyme_bin_52.fasta,0.0023198294909300035,2.0658325020048814e-07,0.3848505861849713,CM
,394190,49640--k141_34554||full.fasta,0.0,0.0,0.0,CM
,394190,49640--k141_97613||full.fasta,0.011845294943610125,1.8847254244953525e-05,0.48642745594653725,CM
,394190,49640--k141_35679||full.fasta,0.014975867018854323,2.8664074841289306e-05,0.4882085323593002,CM
,394190,49640--k141_15682_1.fasta,0.0017669806204338584,0.0,0.3777399637882545,CM
,394190,concatenated_49640_vRhyme_bin_185.fasta,0.009510086508922056,1.2456383215012703e-05,0.4834368875250168,CM
,394190,concatenated_49623_vRhyme_bin_154.fasta,0.0017871980040213723,0.0,0.38187932208641356,CM
,394190,concatenated_49620_vRhyme_bin_49.fasta,0.009814467263732028,1.1743186576059553e-05,0.4796561970774918,CM
,394190,concatenated_49640_vRhyme_bin_501.fasta,0.00532494847874489,2.858307381580382e-06,0.4525465795048984,CM
,394190,49640--k141_40984||full.fasta,0.003076828203475223,7.301225324906106e-07,0.4103407902609144,CM
,394190,49640--k141_179554||full.fasta,0.008777438673691962,9.500524696507815e-06,0.4818417622774678,CM
,394190,49620--k141_152228||full.fasta,0.011063450005119772,1.6629605835304344e-05,0.4857340454605122,CM
,394190,concatenated_49640_vRhyme_bin_568.fasta,0.013321076567855427,2.244250119634218e-05,0.48681354012460415,CM
,394190,49614--k141_256101||full.fasta,0.007516902382479882,6.163397633106605e-06,0.4713258888826472,CM
