Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,3180,MG592421.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592422.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592423.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592424.1,0.053406464315022176,0.010115539670562768,0.29272007310386844,CM
,3180,MG592425.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592426.1,0.10624954706392341,0.020865268758358153,0.3631211033440393,CM
,3180,MG592427.1,0.07164139601674356,0.06466300088542631,0.3355154054289954,CM
,3180,MG592428.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592429.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592430.1,0.10890226890433226,0.023990950516109225,0.3713471477563638,CM
,3180,MG592431.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592432.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592433.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592434.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592435.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592436.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592437.1,0.10517097500474029,0.017567698964949436,0.3585820895522388,CM
,3180,MG592438.1,0.059620251388111854,0.003302739226351502,0.29346871779211364,CM
,3180,MG592439.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592440.1,0.05912291723539323,0.017640844657697528,0.3205203035103811,CM
,3180,MG592441.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592442.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592443.1,0.00544052445086674,0.0,0.23227989606622756,CM
,3180,MG592444.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592445.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592446.1,0.09036559994154084,0.017261503228011434,0.338484568308898,CM
,3180,MG592447.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592448.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592449.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592450.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592451.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592452.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592453.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592454.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592455.1,0.11773177662740753,0.05320686887258198,0.4069016619032497,CM
,3180,MG592456.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592457.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592458.1,0.07031689579705425,0.010803086971848142,0.3278464818763326,CM
,3180,MG592459.1,0.0031130548027042348,0.0,0.230414194089792,CM
,3180,MG592460.1,0.07940581793988266,0.005451964224245373,0.3232289257935674,CM
,3180,MG592461.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592462.1,0.0008872248781964305,0.0,0.2009566876650025,CM
,3180,MG592463.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592464.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592465.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592466.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592467.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592468.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592469.1,0.10624954706392341,0.020865268758358153,0.3631211033440393,CM
,3180,MG592470.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592471.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592472.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592473.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592474.1,0.08277209448001344,0.02504915220876249,0.345621291134688,CM
