Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,394190,concatenated_49623_vRhyme_bin_44.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,49640--k141_60136||full.fasta,0.006103286615328905,1.3763512264575236e-05,0.44982499391491654,CM
,394190,49616--k141_379221||full.fasta,0.006862367088864506,1.532917331328894e-05,0.4620932563873945,CM
,394190,49617--k141_166551||full.fasta,0.006609952725872143,7.414954845603956e-06,0.45987581855213977,CM
,394190,49618--k141_219600||full.fasta,0.002436118745402684,4.4483098052450264e-06,0.4114418589944246,CM
,394190,49640--k141_180914||lt2gene.fasta,0.0113436918010518,2.384990650796473e-05,0.4431301056303654,CM
,394190,49623--k141_147088||full.fasta,0.007861097361322992,2.015848766488035e-05,0.46300021076695763,CM
,394190,49640--k141_39740||full.fasta,0.009041536833858988,3.3183452118025944e-05,0.4810858727766796,CM
,394190,49640--k141_184482||full.fasta,0.01606892467315969,3.682869120719282e-05,0.4757126961940501,CM
,394190,49640--k141_1923||full.fasta,0.00913854967423766,9.495577839982594e-06,0.37192188418106165,CM
,394190,concatenated_49620_vRhyme_bin_131.fasta,0.008365643257876304,1.073664121446275e-05,0.45148058829811466,CM
,394190,49623--k141_52755||full.fasta,0.0006737733619927574,0.0,0.2921901668348286,CM
,394190,concatenated_49640_vRhyme_bin_36.fasta,0.007187323999330235,3.548384703328881e-06,0.45002302384840326,CM
,394190,49620--k141_160630||full.fasta,0.016009589943436507,7.09001622147181e-05,0.4838945792528511,CM
,394190,49640--k141_158470||lt2gene.fasta,0.01587306632910269,7.21573489835214e-05,0.48673627426631916,CM
,394190,concatenated_49617_vRhyme_bin_163.fasta,0.008688097106167173,2.432982760600566e-05,0.47226948425578563,CM
,394190,49623--k141_64917_1.fasta,0.0024315841079868444,4.276095019254062e-06,0.41006644327270764,CM
,394190,49617--k141_215871||full.fasta,0.004450878491804972,1.8067701963964507e-05,0.4588437040495166,CM
,394190,49617--k141_11389||full.fasta,0.005429513253336147,1.4295043222777405e-06,0.43189661235334753,CM
,394190,concatenated_49618_vRhyme_bin_42.fasta,0.004193929491396771,9.684316495057676e-06,0.45008907257869585,CM
,394190,concatenated_49640_vRhyme_bin_539.fasta,0.0011804394725359964,0.0,0.3201296410057878,CM
,394190,49616--k141_401973.fasta,0.009041536833858988,3.3183452118025944e-05,0.4810858727766796,CM
,394190,49640--k141_41102||full.fasta,0.0025077443573046348,3.956179844468559e-06,0.4119946122140047,CM
,394190,concatenated_49623_vRhyme_bin_129.fasta,0.006103286615328905,1.3763512264575236e-05,0.44982499391491654,CM
,394190,49623--k141_267274||full.fasta,0.008509600899428532,1.1877977213599557e-05,0.44325820568258206,CM
,394190,49620--k141_92508||full.fasta,0.00836776347186623,1.1587427515044422e-05,0.4698815438619388,CM
,394190,49640--k141_20943||full.fasta,0.007504234129399454,8.723849683618267e-06,0.4491661510091459,CM
,394190,49620--k141_185947||full.fasta,0.006862367088864506,1.532917331328894e-05,0.4620932563873945,CM
